Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Collection URL (product.metafields.custom.collection_url),enable_best_price (product.metafields.custom.enable_best_price),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / United States,Price / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,Video Src,Video Name,Variants,Battery Option Value,Battery Price
imex-stem-8888-series-brick-flyer-diy-building-block-2-4ghz,IMEX STEM 8888 Series Brick Flyer DIY Building Block 2.4GHz,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Enjoy amazing aerial action with the IMEX BrickFlyer Building Block 2.4GHz 4.5CH RC Drone. Build this <a href=""/search.php/RC/RC-Helicopters/RC-Drones/Small/_/N-afkZ1z1419y"">mini drone</a> with ease using the included 37 pieces. The Brick Flyer flies like a dream and is fun for all skill levels! 360° Stunt Mode lets you pull off amazing stunts like loops, rolls, and flips with this <a href=""/RCDrones.html"">awesome drone</a>, and the internal gyro means your flights will always be smooth and easy. It has a 2.4GHz transmitter, so radio interference from other pilots won't be a problem! The LEGO compatible bricks make for a secure construction and if the drone breaks apart in a crash you can put it back together with no problems. Get your creative building genius on with the IMEX BrickFlyer Building Block Drone. All parts included. Only 3 AA batteries are required to fly.</p><p><strong>Features:</strong></p><ul>  <li>Electric Powered</li>  <li>Easy to Build, Do-It-Yourself Drone</li>  <li>LEGO Compatible Bricks</li>  <li>4 Different Speed Modes</li>  <li>Indoor/Outdoor Flight Capability</li>  <li>360° 1 Button Stunt Flips</li>  <li>6-Axis Gyro Stabilization System</li>  <li>Super Powerful 8520 Motors</li>  <li>2.4GHz Transmitter</li>  <li>Headless Mode</li>
</ul><p><strong>Includes:</strong></p><ul>  <li>IMEX BrickFlyer Building Block 2.4GHz 4.5CH RC Drone</li>  <li>2.4GHz Transmitter</li>  <li>3.7V Rechargeable Battery</li>  <li>USB Charging Cable</li>  <li>4 Spare Rotor Blades</li>  <li>Tools</li>  <li>Manual</li>
</ul><p><strong>Specifications:</strong></p><ul>  <li>Length: 6 Inches</li>  <li>Width: 6 Inches</li>  <li>Height: 3 Inches</li>  <li>Weight: 0.15 lbs</li>  <li>Flight Time: 6-8 Minutes</li>  <li>Charging Time: 30-60 Minutes</li>  <li>Remote Control Distance: 30-50 Meters (100-165 Feet)</li>  <li>Speed Modes:   <ul>    <li>Beginner</li>    <li>Slow</li>    <li>Medium</li>    <li>Fast</li>   </ul>  </li>
</ul><p><strong>Battery Requirements:</strong></p><ul>  <li>Vehicle: 3.7V 600mAh LiPo Rechargeable Battery <strong>(Included)</strong>
</li>  <li>Transmitter: <a href=""/AA-AlkalineBatteries.html"">3 AA Batteries</a> <strong>(Not Included)</strong>
</li>  <li>Charger: USB Charger <strong>(Included)</strong>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > IMEX STEM 8888 Series Brick Flyer DIY...,,,True,,,,,,,IM-IMX88801,0,shopify,0,deny,manual,47.45,80,True,True,,https://hobbytron.com/cdn/shop/products/UntitleDSD-5_1024x.png,,,,,,,,,,New,,,,,,,,True,,,,lb,,49.95,True,True,,,,,,,active,,,"{'id': 44527173828919, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'IM-IMX88801', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': False, 'name': 'IMEX STEM 8888 Series Brick Flyer DIY Building Block 2.4GHz', 'public_title': None, 'options': ['Default Title'], 'price': 4995, 'weight': 0, 'compare_at_price': 8000, 'inventory_management': 'shopify', 'barcode': '', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
imex-stem-8888-series-brick-flyer-diy-building-block-2-4ghz,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/MM5_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imex-stem-8888-series-brick-flyer-diy-building-block-2-4ghz,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/stem_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classics-train-light-sound-smokescreen-20-piece-electric-tra,Classics Train Light Sound Smokescreen 20-Piece Electric Train,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Conduct your own Train and Railway with the Classics Train Light Sound Smokescreen 20-Piece Electric Train Set! This awesome train set is a lot of fun and comes with 20 pieces! The track and train snap together for easy assembly making a circular track and features working headlights, horn sound effects and chimney smoke effects. Lights and sounds add to the fun and realism of this train set just add 4 AA batteries and you'll be good to go! Have a blast and get this Classics Train Light Sound Smokescreen 20-Piece Electric Train Set today!</p><p><strong>Features:</strong></p><ul>  <li>Electric Powered</li>  <li>Working Headlights</li>  <li>Horn Sound Effects</li>  <li>Chimney Smoke Effects</li>  <li>Easy To Assemble</li>  <li>Snap Together Track Pieces</li>
</ul><p><strong>Includes:</strong></p><ul>  <li>Classics Train Light Sound Smokescreen 20-Piece Electric Train Set</li>
</ul><p><strong>Battery Requirements:</strong></p><ul>  <li>Train: <a href=""/AA-AlkalineBatteries.html"">4 AA Batteries</a> <strong>(Not Included)</strong>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Classics Train Light Sound Smokescree...,,,True,,,,,,,XT-P-1509,0,shopify,10,deny,manual,37.95,69.99,True,True,,https://hobbytron.com/cdn/shop/files/XT-P-1509-A_1024x.png,,,,,,,,,,New,,,,,,,,True,,,,lb,,39.95,True,True,,,,,,,active,,,"{'id': 44527170060599, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'XT-P-1509', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Classics Train Light Sound Smokescreen 20-Piece Electric Train', 'public_title': None, 'options': ['Default Title'], 'price': 3995, 'weight': 0, 'compare_at_price': 6999, 'inventory_management': 'shopify', 'barcode': None, 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
classics-train-light-sound-smokescreen-20-piece-electric-tra,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/XT-P-1509-B_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classics-train-light-sound-smokescreen-20-piece-electric-tra,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/XT-P-1509-E_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classics-train-light-sound-smokescreen-20-piece-electric-tra,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/XT-P-1509-C_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classics-train-light-sound-smokescreen-20-piece-electric-tra,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/XT-P-1509-D_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classics-train-light-sound-smokescreen-20-piece-electric-tra,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/XT-P-1509-F_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rastar-licensed-ferrari-458-speciale-a-27mhz-1-24-rtr-electr,Rastar Licensed Ferrari 458 Speciale A 27MHz 1:24 RTR Electr,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Check out this  Rastar Licensed Ferrari 458 Speciale A 27MHz 1:24 RTR Electric RC Car if you have the need for speed! Every detail of this 458 Speciale A, including interior, has been replicated with exquisite precision and quality into an awesome 1:24 RC car. A full function transmitter gives you complete control of the fast RC car enabling you to guide this Ferrari through any sharp turn or corner! This awesome Ferrari is ready to go right out of the box and all you need to get started is 3 AA batteries for the vehicle and 2 AA batteries for the transmitter! Don't hesitate one more second, hurry and get the Rastar Licensed Ferrari 458 Speciale A 27MHz 1:24 RTR Electric RC Car today!</p><p><strong>Features:</strong></p><ul>  <li>Electric Powered</li>  <li>Durable Polymer Construction</li>  <li>Full Function Controls</li>  <li>Independent Suspension System</li>  <li>Detailed Design</li>  <li>Officially Licensed</li>  <li>1:24 Scale</li>  <li>Ready To Run</li>  <li>27MHz Transmitter</li>
</ul><p><strong>Includes:</strong></p><ul>
<li>Rastar Licensed Ferrari 458 Speciale A 27MHz 1:24 RTR Electric RC Car</li>  <li>27MHz Transmitter</li>  <li>Instruction Manual</li>
</ul><p><strong>Specifications:</strong></p><ul>  <li>Length: 7.4 Inches</li>  <li>Width: 3.7 Inches</li>  <li>Height: 2 Inches</li>
</ul><p><strong>Battery Requirements:</strong></p><ul>  <li>Vehicle: <a href=""/8AA-AlkalineBatteries.html"">3 AA Batteries</a>&nbsp;<strong>(Not Included)</strong>
</li>  <li>Transmitter: <a href=""/8AA-AlkalineBatteries.html"">2 AA Batteries</a>&nbsp;<strong>(Not Included)</strong>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Rastar Licensed Ferrari 458 Speciale ...,,,True,,,,,,,XT-71900,6.8,shopify,10,deny,manual,14.2,,True,True,,https://hobbytron.com/cdn/shop/files/RASTAR-71900-6_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,14.95,True,True,,,,,,,active,,,"{'id': 44527169601847, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'XT-71900', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Rastar Licensed Ferrari 458 Speciale A 27MHz 1:24 RTR Electr', 'public_title': None, 'options': ['Default Title'], 'price': 1495, 'weight': 680, 'compare_at_price': None, 'inventory_management': 'shopify', 'barcode': '6930751308930', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
rastar-licensed-ferrari-458-speciale-a-27mhz-1-24-rtr-electr,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/RASTAR-71900-2_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rastar-licensed-ferrari-458-speciale-a-27mhz-1-24-rtr-electr,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/RASTER-71900-4_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rastar-licensed-ferrari-458-speciale-a-27mhz-1-24-rtr-electr,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/RASTAR-71900-1_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rastar-licensed-ferrari-458-speciale-a-27mhz-1-24-rtr-electr,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/RASTER-71900-3_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rastar-licensed-ferrari-458-speciale-a-27mhz-1-24-rtr-electr,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/RASTAR-71900-5_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-savage-a212-off-road-desert-4wd-1-24-2-4ghz-rtr-electric,CIS Savage A212 Off-Road Desert 4WD 1:24 2.4GHz RTR Electric,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Conquer the sandy hills of your backyard with the CIS Savage A212 Off-Road Desert 4WD 1:24 2.4GHz RTR Electric RC Truggy! This <a href=""/RCBuggy.html"">RC truggy</a> may seem small but its packing hobby grade power with all wheel independent suspension for ultimate control. Take sharp turns and know that you have the grip with real rubber tires and if you get into a dicey situation the hobby grade printed shell and metal base plate is meant to take a beating while protecting the internals. A pistol grip RC transmitter is included along with a LiPo battery and charger, all you need is 4 AA batteries and you are ready to race. Impress your friends without breaking the bank with the CIS Savage A212 Off-Road Desert 4WD 1:24 2.4GHz RTR Electric RC Truggy! </p><p><strong>Features:</strong></p><ul> <li>Full Function Control</li> <li>Durable PVC Body Shell</li> <li>2.4GHz Transmitter</li> <li>Rubber Tires</li>  <li>Working Suspension</li>  <li>LiPo Battery and Charger</li>  <li>Factory Assembled, No Tuning Required</li>  <li>Striking Body Graphics</li> <li>Metal Base Plate</li> <li>Ready To Run</li>
</ul><p><strong>Includes:</strong></p><ul> <li>CIS Savage A212 Off-Road Desert 4WD 1:24 2.4GHz RTR Electric RC Truggy</li> <li>2.4GHz Transmitter</li>  <li>LiPo Balance Charger</li>  <li>Replacement Gears</li>
</ul><p><strong>Specifications:</strong></p><ul> <li>Length: 7.5 Inches</li> <li>Width: 5.1 Inches</li> <li>Height: 3.34 Inches</li>
</ul><p><strong>Battery Requirements:</strong></p><ul> <li>Vehicle: 7.4V 500mAh LiPo Rechargeable Battery <strong>(Included)</strong>
</li> <li>Transmitter: <a href=""/AA-AlkalineBatteries.html"">4 AA Batteries</a> <strong>(Not Included)</strong>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > CIS Savage A212 Off-Road Desert 4WD 1...,,,True,,,,,,,CIS-A212,0,shopify,0,deny,manual,37.95,79.99,True,True,,https://hobbytron.com/cdn/shop/files/CIS-A212-B_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,39.95,True,True,,,,,,,active,,,"{'id': 44527170257207, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'CIS-A212', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': False, 'name': 'CIS Savage A212 Off-Road Desert 4WD 1:24 2.4GHz RTR Electric', 'public_title': None, 'options': ['Default Title'], 'price': 3995, 'weight': 0, 'compare_at_price': 7999, 'inventory_management': 'shopify', 'barcode': None, 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
cis-savage-a212-off-road-desert-4wd-1-24-2-4ghz-rtr-electric,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/CIS-A212-A_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dune-buggy-off-road-electric-rtr-rc-car,Dune Buggy Off Road Electric RTR RC Car,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Conquer any type of terrain with the all new Dune Buggy Off Road Electric RTR RC Car. Featuring full function radio control and working front and rear suspension this buggy is able to drive over terrain most RCs can't. But don't think this RC is only good for off roading because this bad boy can haul on and off the road. The shell and the front bumper make this RC extremely rugged. All you need are 6 AA batteries for the RC Buggy and Transmitter and you're good to go! A must have for fans of off roading, get one today and have a blast!</p>
<p><b>Features:</b></p>
<ul>
<li>Electric Powered</li>
<li>Full Function Radio Control</li>
<li>Working Front And Rear Suspension</li>
<li>Detailed Paint Job</li>
<li>Rubber Tires</li>
<li>Rear Wheel Drive</li>
</ul>
<p><b>Includes:</b></p>
<ul>
<li>Dune Buggy Off Road Electric RTR RC Car</li>
<li>Transmitter</li>
</ul>
<p><b>Specifications:</b></p>
<ul>
<li>Length: 11 Inches</li>
<li>Width: 6 Inches</li>
<li>Height: 5 Inches</li>
</ul>
<p><b>Battery Requirements:</b></p>
<ul>
<li>Vehicle: 4 AA Batteries <b>(Not Included)</b>
</li>
<li>Transmitter: 2 AA Batteries <b>(Not Included)</b>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Dune Buggy Off Road Electric RTR RC Car,,,True,,,,,,,LS-BG020,0,shopify,10,deny,manual,9.45,19.99,True,True,,https://hobbytron.com/cdn/shop/files/LS-BG020-A_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,9.95,True,True,,,,,,,active,,,"{'id': 44527170126135, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'LS-BG020', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Dune Buggy Off Road Electric RTR RC Car', 'public_title': None, 'options': ['Default Title'], 'price': 995, 'weight': 0, 'compare_at_price': 1999, 'inventory_management': 'shopify', 'barcode': None, 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
xq-camaro,XQ 2011 Camaro 1:18 RTR Electric RC Car,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Check out the Licensed Chevrolet Camaro 1:18 Electric RTR RC Car! Featuring a full function transmitter and rubber tires, this great RC gives you complete control allowing you to hit speeds while taking corners with ease! So what are you waiting for? Pick up the Licensed Chevrolet Camaro 1:18 Electric RTR RC Car today!</p><p><b>Features:</b></p><ul> <li>Electric Powered</li> <li>Full Function Radio Control</li>
</ul><p><b>Includes:</b></p><ul> <li>Licensed Chevrolet Camaro 1:18 Electric RTR RC Car</li> <li>Transmitter</li>
</ul><p><b>Specifications:</b></p><ul> <li>Length: 7.5 Inches</li> <li>Width: 3.5 Inches</li> <li>Height: 2 Inches</li>
</ul><p><b>Battery Requirements:</b></p><ul> <li>Vehicle: 4 AA Batteries <b>(Not Included)</b>
</li> <li>Transmitter: 9V AA Battery <b>(Not Included)</b>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > XQ 2011 Camaro 1:18 RTR Electric RC Car,,,True,,,,,,,AU-1811,0,shopify,10,deny,manual,21.8,39.99,True,True,,https://hobbytron.com/cdn/shop/files/AU-1118-A_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,22.95,True,True,,,,,,,active,,,"{'id': 44527168979255, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'AU-1811', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'XQ 2011 Camaro 1:18 RTR Electric RC Car', 'public_title': None, 'options': ['Default Title'], 'price': 2295, 'weight': 0, 'compare_at_price': 3999, 'inventory_management': 'shopify', 'barcode': None, 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
xq-camaro,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/AU-1118-B_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nflpa-licensed-tom-brady-blitzbots-3-5ch-ir-rc-helicopter,NFLPA Licensed Tom Brady BlitzBots 3.5CH IR RC Helicopter,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Celebrate the renowned  quarterback Tom Brady with the NFLPA Licensed Tom Brady BlitzBots 3.5CH IR RC Helicopter, made in his own likeness. This is a fun way to celebrate your favorite NFL  player with your friends at your next tailgate party! It features 3.5 channel IR control and an internal gyro for increased stability. And it is RTF (Ready To Fly) out of the box. Rally the team and root for your favorite player with the NFLPA Licensed Tom Brady BlitzBots 3.5CH IR RC Helicopter!</p> <p><strong>Features:</strong></p> <ul>   <li>Officially Licensed by NFLPA</li>   <li>Twin Rotors for Stability and Control</li>   <li>LED Lights</li>   <li>Internal Gyro</li>   <li>Ready To Fly</li> </ul> <p><strong>Includes:</strong></p> <ul>   <li>NFLPA Licensed Tom Brady BlitzBots 3.5CH IR RC Helicopter</li>   <li>IR Transmitter</li>   <li>Charging Cable</li>   <li>Spare Propeller Blades</li>   <li>Instruction Manual</li> </ul> <p><strong>Specifications:</strong></p> <ul>   <li>Height: 8 Inches</li>   <li>Wingspan: 8 Inches</li> </ul> <p><strong>Battery Requirements:</strong></p> <ul>   <li>Vehicle: Internal LiPo Battery <strong>(Included)</strong>
</li>   <li>Transmitter: <a href=""/8AA-AlkalineBatteries.html"">6 AA Alkaline Batteries</a> <strong>(Not Included)</strong>
</li> </ul>
                      </div></div>
            </div>",Hobbytron,Home > All > NFLPA Licensed Tom Brady BlitzBots 3....,,,True,,,,,,,ZX-35039,0,shopify,10,deny,manual,37.95,80,True,True,,https://hobbytron.com/cdn/shop/products/1_74641ce8-d04c-42c7-ba57-5af0b15b5516_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,39.95,True,True,,,,,,,active,,,"{'id': 44527168880951, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-35039', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'NFLPA Licensed Tom Brady BlitzBots 3.5CH IR RC Helicopter', 'public_title': None, 'options': ['Default Title'], 'price': 3995, 'weight': 0, 'compare_at_price': 8000, 'inventory_management': 'shopify', 'barcode': '', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
